label	text_a
事实类	《你不像他》的歌词? 南拳妈妈唱的
事实类	TIME LESS 9分钟完整版MV中这首歌什么名啊?
不作处理	SHE的《always on my mind》的原版是谁唱的哪首歌?
需求类	亲亲猪宝贝 这首童歌在哪里下载的到,百度怎么搜不到,我要详细地址,不要忽悠我
事实类	"""梦娜丽莎的眼泪""是谁唱的?"
事实类	《浪漫新巴黎》第四期是什么歌?
事实类	《独自等待》中,陈文举着录音机那段时,放的歌曲叫什么?
推荐类	近期有什么好听的音乐吗?
推荐类	最近有什么好听的流行歌、、
需求类	《飞向别人的床》地址
推荐类	什么音乐好听的?
方法类	怎么才能提高学习啊
评价类	爱上一个人,是不是应该不顾一切的爱她?
事实类	FM S.H.E我的电台主打歌是什么?
不作处理	与青春有关的日子里有一首歌,
事实类	大家帮帮忙,看过韩国情书的朋友们,谁知道“密有天和黄浦”用过的舞曲叫什么名字哇,是个DJ舞曲
推荐类	有什么好听的歌?要流行的?
推荐类	什么歌曲好听?
推荐类	亚瑟小子有什么好听的歌啊?
需求类	蔡依林&lt;When U Say Nothing at All&gt;歌词翻译谁有?
推荐类	有没有好听的伤感歌曲
推荐类	寻求健美操歌曲!~至少5首常见的不行~~
推荐类	有什么悲伤、伤感的音乐吗?我说的音乐不是歌曲!谢谢!
评价类	大家觉得萧敬腾的歌好不好听?
推荐类	现在有什么男女对唱的歌好听的?
推荐类	08年有没伤悲的歌?会让人一听就想哭的那种?
事实类	人鱼的旋律所有的歌曲叫什么
推荐类	有什么好听的轻音乐吗?比如卡农...什么的!
评价类	最近是不是很流行那首歌“画心”
事实类	谁知道这歌叫什么啊?
需求类	求那种好像机械音的DJ
推荐类	有哪些着名的摇滚歌曲介绍一下
枚举类	滨奇步的新歌有哪些?
推荐类	东方神起,shinee ,天上智喜,少女时代那些歌好听?
推荐类	有没有和“我们的爱在赎罪”调差不多的歌?
枚举类	杨丞琳的半熟宣言有哪些歌曲?
枚举类	蔡依林的爱的练习语有哪些歌曲?
推荐类	什么歌伤感?
事实类	[史上最强卖羊肉]优酷视频中的背景音乐是什么
推荐类	现在有什么好听的英文歌曲
推荐类	现在有什么好听点的忧伤的歌?
事实类	Mc Hot Dog的新专辑里的《谢谢哑虎》的女音是谁?
推荐类	现在什么歌最火
推荐类	谁能推荐几首好听的英文歌?
推荐类	有哪些好听的情歌
需求类	rain的歌曲“如影随行”的MP3格式地址
推荐类	最近有什么好听的英文歌挖
方法类	怎样练习唱高音和气息?
不作处理	罗大佑的歌曲《童年》的每句歌词中都体现了什么心理学现象和理论
事实类	蜡笔小新109集《 唱歌》爸爸唱的歌曲叫什么名字
推荐类	现在什么歌好听呢?
需求类	在那能找到拉丁舞曲?
原因类	悲伤会流泪,为什么又有喜极而泣?
推荐类	世上最好听的歌是什么???
需求类	急求东北的一首歌谣~
推荐类	现在有什么歌好听
推荐类	谁有好听的歌?``!!
需求类	求友谊之光(国语版)下载地址
事实类	谁有许巍《少年》的完整的歌词?
不作处理	30 minutes 是谁唱的,歌词的意思?
方法类	谁能说下怎么剪辑音乐,就是在一首歌里或几首歌里剪几个片段排舞用
需求类	邓丽君九月的故事简谱哪里有
方法类	我不知道歌名怎么搜歌?
事实类	无意间听到一首很好听的女声,求歌名
评价类	钢琴易学吗?
推荐类	有什么好听的新歌、
推荐类	谁能告诉我,哪些DJ好听?要30分钟以上的。
推荐类	有啥好听的歌?
事实类	求一首歌曲!!
方法类	如何把歌曲的声调降下来!
推荐类	谁能给我一首歌,在任何情况下听了都能开心,不谢各位了啊
事实类	11月7号《天天向上》那对跳伦巴舞时放的那首歌叫什么
推荐类	介绍一些好听的新歌~
枚举类	2008年流行歌曲有哪些?
推荐类	有什么伤感的歌好听的
枚举类	2008年10月份出了什么新歌?
不作处理	一首国外的女生歌舞曲风格歌词里面有honeyhoney
事实类	篮球火里这歌叫什么名字阿?
事实类	请问这首歌的名字叫什么
事实类	土耳其进行曲,谁写的
推荐类	方大同最经典的歌是哪一首?
事实类	谁知道这视频里歌曲叫什么?
需求类	谁能帮我找到这首歌的MP3完整版下栽地址 我给他50分
推荐类	目前最流行的歌是?
事实类	私人生活是谁唱的?
推荐类	最近有虾米好听的歌米?
推荐类	介绍几首悲伤的英语歌
推荐类	介绍一下好听DJ歌曲
是非类	唱嫁衣的那女的,真的是自杀的吗?
推荐类	有什么好听又好唱的嘻哈加抒情的歌曲吗!?
推荐类	最近有什么好听点的单曲?
推荐类	同志们能不能给我发几首最新歌曲
事实类	电影功夫最后结尾的时候放的歌曲叫什么名字?
方法类	谁知道 慢嗨慢死 这歌在百度MP3里打什么名字可以查到..我怎么查不到?
事实类	有谁知道这首歌的名字是什么啊?!
需求类	能把这首歌的下栽地址告诉我嘛
推荐类	有什么歌好听阿`
推荐类	急求好听的歌,要很有激情的,一听就想舞动的那种……
需求类	爽子的抑制不住的愤怒歌词那里有呀
事实类	奔跑是谁唱的?
推荐类	有什么好听的音乐介绍吗.
评价类	《我还想她》是不是超好听?
需求类	哪有GReeeeN《奇迹》的下载|?
推荐类	最近出了什么好听的歌?
方法类	我要怎样才能上传歌曲,而且上传过后可以看到音乐地址的?
评价类	萧敬腾可能是下一代天王吗
方法类	杂给手机下载卡拉OK模式歌曲?
描述类	20级QQ号是什么样的?
需求类	TVB电视剧原音)粤语)什么网站有?
评价类	你觉得林宥嘉、杨宗纬、萧敬腾哪个最优秀?
推荐类	塞戈维亚的曲子
原因类	为什么现代的孩子不喜欢听家长时代的歌曲?
事实类	凤舞九天有多少个版本?
需求类	珠海哪里有吉它培训班
推荐类	请问有没有优雅柔情的欧文歌曲或者别的歌曲。
不作处理	谁知道东南卫视的歌曲啊
推荐类	好听的歌曲请大家透漏透漏吧~!~! 要新歌哦~!!~!~
事实类	王力宏新专辑什么事后出
不作处理	“音乐”这个分类的问题
事实类	周杰伦的《牛仔很忙》是根据什么曲风改编的???
推荐类	求:摇滚类的纯音乐(电吉他和架子鼓)
推荐类	现在有什么好听的歌吗
是非类	周杰论09年会开演唱会么?
评价类	湖北家用珠江钢琴好不好?
推荐类	谁有外国歌曲比较有意思的?
事实类	这歌叫什么名字?
不作处理	谁知道《童话》《第一次》的电子琴琴谱?
描述类	歌唱唿吸都有什么技巧啊
不作处理	吉他谱的问题
推荐类	声音比较低沉比较厚的唱什么中文歌曲好听
推荐类	谁能帮我想个好听的网名?
推荐类	介绍一些轻音乐?钢琴曲最好!
事实类	谁有挚爱boyfriend的歌词,5566的,谢谢
事实类	天天向上结束的啦啦啦的音乐是什么音乐?
需求类	求南合文斗在现场唱相思雨的视频,场景飘雪花的那个。有的告诉下啊
推荐类	有什么好听的外国歌?
描述类	用吉他弹奏 丁香花的时候应该注意些什么
事实类	张敬轩在&lt;十分爱&gt; 电影里弹的钢琴曲是什么歌?
事实类	求一首歌曲的歌名
枚举类	帮下忙:有哪些歌曲中日两种版本并写上歌曲的日语名字。谢了!
需求类	那位高手能给我卡农古典吉他那个版本的六线谱!
推荐类	什么音乐好听,要歌曲名字!!
评价类	即使知道要见面,好听吗?
方法类	电视剧&lt;老师错了&gt;的歌曲&lt;漂亮爱一回&gt;在百度怎么找到路径来添回到空间里,做背景音乐?
事实类	快乐大本营有一期是李晓璐和林依晨的,在她们前面有一群湖南长沙一中的几个学生,唱的一首英文歌曲,叫什么名字?
推荐类	许嵩有什么歌好听的~~介绍一下~~~???
事实类	贝多芬的《土耳其进行曲》属于几级的曲子?
事实类	一首歌的名字?
推荐类	有没有很好听的歌?
事实类	吴京演的那部电影男儿本色片尾曲是什么
推荐类	最近啥歌好听
方法类	怎么从千千静听上弄到歌曲的URL?
需求类	《そばにいるね》五线谱
评价类	daddy dj 这首歌好听么?
推荐类	有没有好听点的英文歌啊???凭你的个人感觉!
枚举类	谁知道唱K小鱼仙里所有歌曲的名称?
推荐类	好听的外语音乐
推荐类	推荐一些好听的睡觉前听的钢琴曲,如梦中的婚礼,小夜曲和土耳其进行曲。
枚举类	蓝球火的歌是什么。。
事实类	半条腿是谁唱的?
是非类	super junior m最近出专集来没有
推荐类	我要下载歌曲到手机,请问有什么歌曲能百听不厌.不想删除的!介绍下啊!
需求类	求 你不是真正的快乐 的吉他谱
推荐类	求一些两个男生对唱的歌
推荐类	可以推荐几首优秀电影插曲吗,纯音乐的最好
推荐类	求好听的网络歌曲
推荐类	火影里有什么感人的歌曲
事实类	迈克尔杰克逊的这首歌到底叫什么?
方法类	怎么下载的歌词能够在MP3里与歌曲同步啊?
事实类	这句女声对白是谁说的?
方法类	如果唱歌比赛的时候忘词了怎么办??
需求类	那有新歌的网址?
推荐类	最近谁有什么好听的歌啊?
推荐类	现在有什么 歌曲和爱情无关的?
推荐类	以前到现在有什么好听的英文歌啊
推荐类	一首好听的英文歌
原因类	为什么家驹的歌总是听不厌声明下我是90后的
事实类	WCG2008中sky排名第几?
推荐类	优美好听的钢琴曲
评价类	中国最有实力的摇滚乐队是BEYOND吗
方法类	怎么把歌曲截成一小部分来做手机铃声?
是非类	狠狠爱是徐若瑄唱的吗
事实类	情书中,Brian在第二季第23期牛郎织女游戏时拥抱秀珍的背景音乐是甚么?很想知道!
枚举类	JJ有哪些新歌?
推荐类	谁有最流行的歌?
原因类	在早晨(5点-6点)听音乐时为什么会感觉很舒服(钢琴曲.不是DJ之类的)
不作处理	关于吉他的问题
事实类	有一首歌,是郑源和一个女人唱的,叫什么名字啊?
推荐类	现在有什么好听的外语歌曲?
事实类	至上励合-金恩圣在快乐大本营中跳的可爱舞的那首歌曲是什么名
事实类	周杰伦新专辑的那首说好的幸福呢第一句是什么?
推荐类	找温暖的歌,类似于孙燕姿《完美的一天》那种的
评价类	现在音乐有了网络这一块,那磁带和CD现在有销售市场吗?
推荐类	求好听的轻音乐,要精华!
推荐类	有没有好听的钢琴曲
推荐类	有没有人知道人气高的摇滚网站,最好论坛的,有吉他交流的
推荐类	至上励合有什么好听的歌?
需求类	东方神起的-MIROTIC 谁有歌词
是非类	音乐的2是Re还是Le?
推荐类	11月份有什么好听的歌啊
需求类	求《trouble is a friend》歌词~~~
推荐类	新疆最好的琴行在哪?
需求类	茱罗记的伴奏到哪下载(急)
描述类	韩文“我爱你”怎么写啊,要标准答案!
需求类	行之路哪里又卖将军令的?
需求类	牵牛花开的日子里的不想睡这个歌哪可以下
推荐类	我什么歌可以让我流泪
事实类	在仙剑奇侠传上面一到激动人心的时候级会有一段音乐,它叫什么
枚举类	诺基亚N76里有几首英文歌男的唱的叫什么名字?
不作处理	这些是那首歌里面的?是谁唱的这首歌?哪里有这首歌下载?
事实类	谁知道skye Alexandra Sweetnam的Billy S.的中文歌词
需求类	tears(曲)的链接地址?
事实类	B BOX 用手在桌面敲出的节奏是什么?
推荐类	什么歌好听?
推荐类	我要求几首歌
推荐类	现在有什么好听的歌啊
事实类	梅西-格雷(macy gray)的Coming back to you的中文歌词
事实类	有没有《彩虹》的竖笛谱
事实类	这个音乐背景是什么!
枚举类	11月8日快乐大本营那两首张杰的歌是什么?
描述类	DJ版啥意思?
推荐类	求几个现在最流行的歌曲
需求类	有没有REALITY的伴奏(电影初吻主题曲)
推荐类	推荐几首林肯公园好听的歌
推荐类	谁有好听的和旋铃音?
推荐类	现在都哪些歌比较好听
推荐类	推荐几首JAY-Z的好听的歌曲
需求类	求东方神起《Rising Sun》的韩语和罗马歌词的下载地址
推荐类	目前最流行的歌是?
枚举类	那位亲有东方神起所有歌的名字呀~~~
枚举类	[恋爱初歌]里的那个冠军乐队是由那4个人所饰的呢?
事实类	谁知道这首歌叫什么
枚举类	哪个亲有SJ所有的歌呀~~~
推荐类	最近有什么好听歌
原因类	-为什么有那么多的歌星要翻唱?
枚举类	c .k 有些 什么歌 ?
事实类	《我在那一角落患过伤风》是谁唱的?
事实类	一首歌好像是F4里谁唱的吧 开头的音乐是 滴答滴答 滴答 那是什么歌啦
事实类	你是谁是谁唱的
事实类	有一首歌里面有一句是 想有说 说 说的就是我爱你 是哪一首歌
推荐类	谁跟我说有哪些好听的歌?(急切)
事实类	真爱诺言的插曲,歌词是:不知何时起,我学会了依赖,我依赖着你的关怀:好心人把歌曲名字告诉我!在哪里可以听到?
需求类	寻找Cry on my shoulder这首歌的代码,要通畅点的.
推荐类	有什么好歌吗?
方法类	怎么下载歌曲的歌词?
评价类	C调口琴和G调口琴哪个口琴奏出的歌最忧伤
描述类	谁知道关于奇异恩典这首曲子的创作过程?
需求类	我要rap,hiphop和r&amp;b的歌曲,谁介绍下?
需求类	哪有avril正版CD?
推荐类	现在有什么好听的歌?2008年11月
事实类	谁知道这首歌的歌名~~
推荐类	什么歌曲好听吖?
描述类	i miss you 中文是什么
推荐类	日韩有啥好听的歌·?要新歌哦··
方法类	怎样能快速学会看五线谱谁有好办法吗?
推荐类	今天光棍节。都有什么属于光棍节的歌曲呢。
推荐类	找像&lt;草编的戒指&gt;类型的歌?
推荐类	求王心凌伤感型歌曲,比如《花的嫁纱》!
事实类	‘我的脑袋翻来覆去……&amp;’是哪首歌啊
推荐类	有什么好听的英文歌曲吗?伤感一点的。大家介绍一下
